 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
5879,ID78762,78762,27,724.414,377.093,297.560,0,62,62,7.500,1,-10921639,61936.121,65535,33959,65535,30286763,6930.343,13.765,0.291,4.031
5880,ID78767,78767,18,591.971,180.892,302.053,0,62,62,7.500,1,-10921639,51087.560,53024,26810,65535,24981817,12695.663,10.361,0.189,1.279
5881,ID78769,78769,44,462.019,30.606,304.504,0,62,62,7.500,1,-10921639,60815.546,65535,27803,65535,29738802,10992.998,10.870,0.146,1.407
5882,ID78768,78768,5,415.343,77.553,303.735,0,62,62,7.500,1,-10921639,62218.284,65535,33562,65535,30424741,8394.360,13.133,0.130,1.703
5883,ID78771,78771,38,490.460,5.095,306.015,0,62,62,7.500,1,-10921639,62599.360,65535,29789,65535,30611087,7928.084,16.517,0.338,3.985
5884,ID78770,78770,40,28.653,575.854,305.070,0,62,62,7.500,1,-10921639,28910.123,28597,28001,31576,14137050,858.261,17.652,0.007,0.491
5885,ID78773,78773,44,331.067,53.916,306.450,0,62,62,7.500,1,-10921639,61311.826,65535,31377,65535,29981483,9981.970,11.011,0.089,0.999
5886,ID78775,78775,35,264.491,124.507,307.655,0,62,62,7.500,1,-10921639,33387.603,31775,26214,49648,16326538,6669.460,10.106,0.099,0.904
5887,ID78774,78774,40,693.335,602.537,307.109,0,62,62,7.500,1,-10921639,63505.280,65535,37534,65535,31054082,5617.474,16.497,0.276,4.897
5888,ID78777,78777,37,689.773,309.278,307.432,0,62,62,7.500,1,-10921639,62056.294,65535,29590,65535,30345528,7625.363,13.530,0.271,3.474
5889,ID78779,78779,18,628.137,172.860,308.996,0,62,62,7.500,1,-10921639,52752.211,58585,26810,65535,25795831,13629.497,10.467,0.214,1.367
5890,ID78789,78789,2,736.655,220.338,313.261,0,62,62,7.500,1,-10921639,65117.935,65535,44683,65535,31842670,2405.175,16.566,0.307,12.726
5891,ID78790,78790,37,661.736,335.343,313.558,0,62,62,7.500,1,-10921639,59612.350,65535,29193,65535,29150439,9335.489,11.043,0.253,2.582
5892,ID78794,78794,35,143.030,111.168,319.566,0,62,62,7.500,1,-10921639,34943.935,34555,27803,45080,17087584,5331.775,10.168,0.041,0.514
5893,ID78801,78801,9,630.439,92.777,325.216,0,62,62,7.500,1,-10921639,60317.646,65535,31179,65535,29495329,10711.414,10.968,0.235,2.143
5894,ID78800,78800,33,597.042,625.596,323.093,0,62,62,7.500,1,-10921639,65087.879,65535,46073,65535,31827973,2226.334,17.145,0.230,10.922
5895,ID78804,78804,18,681.170,148.650,326.283,0,62,62,7.500,1,-10921639,60143.851,65535,27405,65535,29410343,10139.332,13.295,0.258,2.434
5896,ID78807,78807,9,741.518,68.140,329.589,0,62,62,7.500,1,-10921639,63050.014,65535,29391,65535,30831457,7049.100,14.050,0.309,4.221
5897,ID78815,78815,18,650.341,140.205,333.730,0,62,62,7.500,1,-10921639,58122.636,65535,27405,65535,28421969,12363.528,10.907,0.233,1.780
5898,ID78816,78816,0,738.582,9.961,334.847,0,62,62,7.500,1,-10921639,50890.922,59379,24427,65535,24885661,16205.311,10.655,0.321,1.528
5899,ID78818,78818,40,37.415,555.355,334.722,0,62,62,7.500,1,-10921639,28683.941,28200,27604,31576,14026447,909.193,24.871,0.008,0.505
5900,ID78821,78821,25,664.170,651.501,335.743,0,62,62,7.500,1,-10921639,64730.920,65535,39718,65535,31653420,3380.424,16.663,0.264,7.989
5901,ID78823,78823,None,28.502,565.416,336.658,0,62,62,7.500,1,-10921639,28986.090,28597,28001,32569,14174198,880.828,28.500,0.005,0.307
5902,ID78824,78824,0,768.647,28.078,337.128,0,62,62,7.500,1,-10921639,50934.787,57790,24029,65535,24907111,15951.237,10.570,0.308,1.503
5903,ID78830,78830,42,668.827,116.835,340.643,0,62,62,7.500,1,-10921639,53614.315,65535,28796,65535,26217400,14919.885,10.756,0.235,1.367
5904,ID78832,78832,9,621.297,91.648,342.790,0,62,62,7.500,1,-10921639,57991.814,65535,29193,65535,28357997,12586.302,11.073,0.223,1.683
5905,ID78845,78845,25,533.965,623.571,348.876,0,62,62,7.500,1,-10921639,64974.178,65535,41307,65535,31772373,2748.082,16.303,0.208,8.154
5906,ID78848,78848,33,613.216,599.888,349.548,0,62,62,7.500,1,-10921639,61806.094,65535,34158,65535,30223180,7988.442,13.231,0.228,2.872
5907,ID78859,78859,42,676.032,107.008,357.070,0,62,62,7.500,1,-10921639,56359.667,65535,28398,65535,27559877,13815.016,10.917,0.261,1.690
5908,ID78858,78858,9,839.807,63.448,356.505,0,62,62,7.500,1,-10921639,61585.558,65535,27405,65535,30115338,9386.262,13.647,0.367,3.522
5909,ID78875,78875,25,631.022,637.912,364.643,0,62,62,7.500,1,-10921639,59471.765,65535,28796,65535,29081693,10362.522,10.955,0.233,2.171
5910,ID78877,78877,33,660.329,579.102,366.614,0,62,62,7.500,1,-10921639,65518.350,65535,57393,65535,32038473,368.194,17.694,0.262,73.905
5911,ID78878,78878,20,717.981,144.232,366.908,0,62,62,7.500,1,-10921639,51508.994,65535,25817,65535,25187898,16200.006,10.532,0.268,1.345
5912,ID78882,78882,0,79.046,48.065,368.634,0,62,62,7.500,1,-10921639,28458.579,28994,23632,34555,13916245,3239.183,10.649,0.033,0.568
5913,ID78884,78884,20,700.363,124.733,369.728,0,62,62,7.500,1,-10921639,54976.826,65535,28200,65535,26883668,14954.503,10.669,0.270,1.565
5914,ID78900,78900,42,662.106,91.507,381.228,0,62,62,7.500,1,-10921639,62474.139,65535,28597,65535,30549854,8251.053,13.692,0.249,3.018
5915,ID78905,78905,25,722.651,611.757,384.233,0,62,62,7.500,1,-10921639,62035.986,65535,32172,65535,30335597,7644.378,13.612,0.290,3.645
5916,ID78910,78910,0,142.757,47.973,388.043,0,62,62,7.500,1,-10921639,27603.667,28200,22242,33562,13498193,2848.106,10.538,0.083,1.478
5917,ID78912,78912,42,689.736,87.590,389.659,0,62,62,7.500,1,-10921639,63206.753,65535,31377,65535,30908102,7197.708,13.883,0.266,3.695
5918,ID78914,78914,12,663.700,249.767,390.257,0,62,62,7.500,1,-10921639,65357.534,65535,47265,65535,31959834,1452.159,17.666,0.264,18.802
5919,ID78916,78916,20,623.226,121.458,391.741,0,62,62,7.500,1,-10921639,61780.546,65535,28796,65535,30210687,8004.346,13.501,0.226,2.850
5920,ID78920,78920,16,688.904,185.639,393.688,0,62,62,7.500,1,-10921639,61913.699,65535,27405,65535,30275799,8679.976,13.505,0.271,3.046
5921,ID78923,78923,12,645.903,280.602,394.053,0,62,62,7.500,1,-10921639,62598.812,65535,31973,65535,30610819,7562.284,13.543,0.247,3.280
5922,ID78922,78922,43,310.235,0.000,394.095,0,62,62,7.500,1,-10921639,24777.272,28597,0,50641,12116086,15701.681,10.251,0.258,0.648
5923,ID78931,78931,20,657.814,120.662,400.901,0,62,62,7.500,1,-10921639,60734.796,65535,28398,65535,29699315,9624.169,13.243,0.242,2.462
5924,ID78930,78930,12,686.903,219.557,400.312,0,62,62,7.500,1,-10921639,63745.683,65535,32768,65535,31171639,5912.104,16.439,0.274,4.634
5925,ID78952,78952,16,627.249,197.580,414.594,0,62,62,7.500,1,-10921639,61114.458,65535,28398,65535,29884970,9989.948,13.034,0.237,2.348
5926,ID78959,78959,16,658.164,280.248,417.733,0,62,62,7.500,1,-10921639,60056.123,65535,28597,65535,29367444,10710.716,12.802,0.248,2.226
5927,ID78966,78966,10,673.948,173.354,420.390,0,62,62,7.500,1,-10921639,56562.317,65535,28597,65535,27658973,14025.803,10.826,0.252,1.625
5928,ID78972,78972,12,701.566,255.857,425.711,0,62,62,7.500,1,-10921639,63251.442,65535,30980,65535,30929955,6542.048,16.163,0.280,4.236
5929,ID78986,78986,10,777.045,158.801,433.481,0,62,62,7.500,1,-10921639,63298.957,65535,28994,65535,30953190,7045.613,14.101,0.331,4.469
5930,ID78998,78998,12,51.018,192.857,441.380,0,62,62,7.500,1,-10921639,28181.145,28001,26412,31775,13780580,1208.529,26.867,0.050,2.242
5931,ID79013,79013,10,67.064,150.930,450.855,0,62,62,7.500,1,-10921639,22621.323,25420,0,65535,11061827,15010.487,6.058,0.132,0.351
5932,ID79014,79014,12,27.276,218.655,450.855,0,62,62,7.500,1,-10921639,19155.654,26015,0,29789,9367115,11054.133,28.500,0.115,0.357
5933,ID79016,79016,12,800.581,272.190,450.855,0,62,62,7.500,1,-10921639,41394.611,50045,0,65535,20241965,25943.810,10.810,0.423,0.949
5934,ID79039,79039,53,438.653,394.740,0.000,0,63,63,7.500,1,-10921639,44530.053,61276,0,65535,21775196,26643.480,10.748,0.236,0.639
5935,ID79044,79044,58,30.029,627.585,0.000,0,63,63,7.500,1,-10921639,20362.462,27405,0,32172,9957244,11737.853,28.500,0.113,0.351
5936,ID79047,79047,7,510.205,708.855,0.000,0,63,63,7.500,1,-10921639,26029.507,26872,0,65535,12728429,25395.296,6.220,0.410,0.596
5937,ID79051,79051,3,490.488,116.384,6.438,0,63,63,7.500,1,-10921639,65041.133,65535,46669,65535,31805114,2333.018,16.904,0.310,13.184
5938,ID79053,79053,53,476.517,384.348,7.006,0,63,63,7.500,1,-10921639,61846.685,65535,31576,65535,30243029,8786.676,20.622,0.270,2.991
5939,ID79057,79057,29,418.906,175.810,10.226,0,63,63,7.500,1,-10921639,60500.816,65535,29590,65535,29584899,10615.352,28.500,0.153,1.515
5940,ID79059,79059,29,390.142,159.186,12.463,0,63,63,7.500,1,-10921639,62651.215,65535,35945,65535,30636444,7573.003,12.954,0.127,1.863
5941,ID79069,79069,11,396.324,421.108,18.088,0,63,63,7.500,1,-10921639,61672.061,65535,31775,65535,30157638,9190.601,10.960,0.117,1.408
5942,ID79081,79081,3,633.693,112.537,26.743,0,63,63,7.500,1,-10921639,62237.796,65535,29193,65535,30434282,8359.206,13.847,0.244,2.923
5943,ID79083,79083,3,593.117,143.641,28.516,0,63,63,7.500,1,-10921639,64166.818,65535,34158,65535,31377574,5234.023,16.411,0.231,4.596
5944,ID79082,79082,11,477.439,450.792,26.522,0,63,63,7.500,1,-10921639,61679.366,65535,30782,65535,30161210,9096.025,11.211,0.154,1.812
5945,ID79109,79109,24,691.124,174.737,37.391,0,63,63,7.500,1,-10921639,61398.325,65535,29193,65535,30023781,9249.534,17.640,0.268,2.808
5946,ID79115,79115,24,642.867,129.729,43.267,0,63,63,7.500,1,-10921639,60136.986,65535,28398,65535,29406986,10336.326,10.989,0.248,2.310
5947,ID79137,79137,34,684.643,223.736,55.915,0,63,63,7.500,1,-10921639,59475.943,62557,31775,65535,29083736,8495.688,13.208,0.270,2.975
5948,ID79146,79146,14,684.491,265.981,62.686,0,63,63,7.500,1,-10921639,64658.231,65535,43690,65535,31617875,3208.448,16.593,0.275,8.701
5949,ID79169,79169,21,526.016,306.343,73.112,0,63,63,7.500,1,-10921639,63740.399,65535,36541,65535,31169055,5689.715,13.720,0.183,3.465
5950,ID79168,79168,21,506.759,313.738,71.437,0,63,63,7.500,1,-10921639,64613.540,65535,38924,65535,31596021,4083.222,28.500,0.178,4.771
5951,ID79178,79178,34,703.825,233.757,77.838,0,63,63,7.500,1,-10921639,64176.984,65535,34356,65535,31382545,4376.881,16.180,0.287,6.539
5952,ID79189,79189,34,731.265,199.339,87.899,0,63,63,7.500,1,-10921639,62551.425,65535,34356,65535,30587647,6357.913,16.134,0.298,4.515
5953,ID79193,79193,56,27.945,708.855,89.010,0,63,63,7.500,1,-10921639,20826.785,28597,0,30980,10184298,11995.391,28.500,0.109,0.343
5954,ID79203,79203,48,446.022,331.616,94.865,0,63,63,7.500,1,-10921639,62781.162,65535,33165,65535,30699988,7745.770,20.621,0.146,2.067
5955,ID79207,79207,30,579.370,514.026,96.000,0,63,63,7.500,1,-10921639,61139.658,65535,30980,65535,29897293,9104.596,12.925,0.203,2.271
5956,ID79206,79206,14,493.047,270.925,96.326,0,63,63,7.500,1,-10921639,63680.695,65535,34356,65535,31139860,5915.862,17.811,0.174,3.197
5957,ID79213,79213,14,543.383,249.885,101.028,0,63,63,7.500,1,-10921639,62711.309,65535,33760,65535,30665830,7494.166,13.443,0.195,2.734
5958,ID79218,79218,34,715.917,217.910,105.925,0,63,63,7.500,1,-10921639,64771.554,65535,44683,65535,31673290,2621.628,16.336,0.295,11.259
5959,ID79221,79221,19,579.755,625.870,106.755,0,63,63,7.500,1,-10921639,61196.916,65535,31377,65535,29925292,8931.119,11.177,0.206,2.339
5960,ID79228,79228,19,613.409,599.604,111.885,0,63,63,7.500,1,-10921639,57813.571,65535,31377,65535,28270836,11751.039,10.991,0.216,1.749
5961,ID79233,79233,48,440.257,315.588,114.123,0,63,63,7.500,1,-10921639,63007.759,65535,35151,65535,30810794,7326.608,13.082,0.145,2.180
5962,ID79236,79236,30,601.572,502.188,116.305,0,63,63,7.500,1,-10921639,64849.904,65535,42101,65535,31711603,3243.869,16.457,0.234,7.594
5963,ID79243,79243,21,511.335,289.868,119.763,0,63,63,7.500,1,-10921639,62868.047,65535,33363,65535,30742475,7287.350,28.500,0.173,2.545
5964,ID79244,79244,47,686.102,552.361,119.924,0,63,63,7.500,1,-10921639,62401.049,65535,31179,65535,30514113,7701.293,13.675,0.273,3.477
5965,ID79250,79250,22,508.046,626.730,125.099,0,63,63,7.500,1,-10921639,59860.427,65535,32370,65535,29271749,9637.205,10.932,0.167,1.778
5966,ID79253,79253,14,684.520,245.799,126.327,0,63,63,7.500,1,-10921639,64643.184,65535,36342,65535,31610517,3955.048,16.524,0.276,7.077
5967,ID79266,79266,19,467.638,600.775,131.896,0,63,63,7.500,1,-10921639,58320.147,63351,34753,65535,28518552,9822.512,10.816,0.152,1.571
5968,ID79271,79271,30,652.406,480.844,142.417,0,63,63,7.500,1,-10921639,59614.699,65535,30583,65535,29151588,10789.442,11.109,0.243,2.161
5969,ID79272,79272,47,676.290,547.936,142.744,0,63,63,7.500,1,-10921639,64215.149,65535,33562,65535,31401208,5085.413,16.365,0.276,5.456
5970,ID79281,79281,30,571.112,522.614,147.186,0,63,63,7.500,1,-10921639,65535.000,65535,65535,65535,32046615,0.000,18.219,0.216,Infinity
5971,ID79285,79285,22,363.031,612.701,148.312,0,63,63,7.500,1,-10921639,61296.112,65535,42697,65535,29973799,6579.183,11.067,0.107,1.795
5972,ID79286,79286,30,613.442,497.128,149.027,0,63,63,7.500,1,-10921639,63137.317,65535,34952,65535,30874148,6702.411,13.735,0.237,3.610
5973,ID79288,79288,15,609.642,581.534,150.540,0,63,63,7.500,1,-10921639,64349.988,65535,37732,65535,31467144,4019.126,16.536,0.236,6.104
5974,ID79297,79297,46,495.311,638.924,154.933,0,63,63,7.500,1,-10921639,60372.485,65535,30583,65535,29522145,10320.860,11.000,0.158,1.593
5975,ID79309,79309,46,357.042,622.546,163.523,0,63,63,7.500,1,-10921639,60259.204,65535,32569,65535,29466751,9980.219,10.775,0.096,1.055
5976,ID79312,79312,23,557.660,223.114,167.086,0,63,63,7.500,1,-10921639,53315.294,53818,32768,62755,26071179,4824.715,16.777,0.247,4.377
5977,ID79323,79323,22,548.869,602.372,170.257,0,63,63,7.500,1,-10921639,55736.736,65535,32370,65535,27255264,12091.104,10.815,0.176,1.380
5978,ID79327,79327,39,646.901,184.411,173.140,0,63,63,7.500,1,-10921639,65364.847,65535,48456,65535,31963410,1359.002,18.184,0.256,19.618
5979,ID79329,79329,39,716.258,158.337,173.858,0,63,63,7.500,1,-10921639,64001.581,65535,39520,65535,31296773,4313.692,16.553,0.291,6.686
5980,ID79333,79333,15,636.614,567.174,175.557,0,63,63,7.500,1,-10921639,63404.180,65535,37335,65535,31004644,5746.122,16.468,0.246,4.353
5981,ID79342,79342,22,556.478,586.209,179.746,0,63,63,7.500,1,-10921639,56594.429,65535,30583,65535,27674676,11919.300,10.817,0.180,1.446
5982,ID79369,79369,52,771.866,0.000,196.725,0,63,63,7.500,1,-10921639,40361.528,46073,0,65535,19736787,25756.960,10.504,0.412,0.915
5983,ID79375,79375,31,683.174,193.234,200.416,0,63,63,7.500,1,-10921639,65402.211,65535,53223,65535,31981681,970.930,16.794,0.276,29.135
5984,ID79379,79379,23,716.623,225.106,206.325,0,63,63,7.500,1,-10921639,62301.548,65535,32966,65535,30465457,7871.893,13.522,0.285,3.512
5985,ID79385,79385,8,97.329,494.905,208.063,0,63,63,7.500,1,-10921639,33467.695,33363,29590,39917,16365703,2858.024,10.153,0.027,0.613
5986,ID79391,79391,28,402.283,513.925,210.616,0,63,63,7.500,1,-10921639,45051.063,46669,30384,54017,22029970,5621.973,10.961,0.178,2.417
5987,ID79406,79406,8,90.893,487.124,220.734,0,63,63,7.500,1,-10921639,33402.299,33562,29987,38328,16333724,2217.938,10.475,0.033,0.954
5988,ID79411,79411,4,720.269,152.188,222.211,0,63,63,7.500,1,-10921639,65201.595,65535,40513,65535,31883580,2120.323,16.984,0.295,14.015
5989,ID79420,79420,28,440.913,523.161,230.715,0,63,63,7.500,1,-10921639,44874.018,45875,29789,59578,21943395,8431.099,10.521,0.176,1.590
5990,ID79422,79422,41,568.524,667.522,231.724,0,63,63,7.500,1,-10921639,61865.775,65535,32370,65535,30252364,8439.961,13.169,0.206,2.508
5991,ID79433,79433,41,511.959,684.991,235.757,0,63,63,7.500,1,-10921639,63280.687,65535,33165,65535,30944256,6188.158,13.706,0.184,3.181
5992,ID79439,79439,8,587.801,482.342,242.964,0,63,63,7.500,1,-10921639,55609.446,58188,32768,65535,27193019,7821.392,10.966,0.236,2.711
5993,ID79441,79441,27,635.336,354.742,243.602,0,63,63,7.500,1,-10921639,60148.188,60372,45478,65535,29412464,4151.403,17.418,0.262,6.020
5994,ID79445,79445,41,543.872,647.035,244.766,0,63,63,7.500,1,-10921639,61651.769,65535,30384,65535,30147715,9142.164,11.050,0.192,2.175
5995,ID79446,79446,28,631.468,507.233,245.903,0,63,63,7.500,1,-10921639,55108.022,65535,31377,65535,26947823,13783.514,10.796,0.218,1.429
5996,ID79452,79452,4,587.405,144.712,251.173,0,63,63,7.500,1,-10921639,63588.106,65535,32768,65535,31094584,6535.527,13.857,0.212,3.407
5997,ID79455,79455,6,578.406,698.167,251.370,0,63,63,7.500,1,-10921639,62963.914,65535,33562,65535,30789354,6981.143,13.626,0.231,3.383
5998,ID79461,79461,4,591.099,153.401,255.364,0,63,63,7.500,1,-10921639,63320.885,65535,31377,65535,30963913,6729.487,13.870,0.213,3.307
5999,ID79465,79465,1,754.801,27.236,259.698,0,63,63,7.500,1,-10921639,46989.278,46272,25022,65535,22977757,17782.066,10.435,0.279,1.152
6000,ID79467,79467,1,809.921,69.762,261.563,0,63,63,7.500,1,-10921639,64093.307,65535,31377,65535,31341627,5457.933,16.055,0.349,6.073
6001,ID79468,79468,28,634.928,511.638,262.157,0,63,63,7.500,1,-10921639,52488.168,65535,29391,65535,25666714,14962.458,10.582,0.210,1.217
6002,ID79470,79470,41,403.027,672.996,263.314,0,63,63,7.500,1,-10921639,63572.693,65535,42101,65535,31087047,5551.008,13.882,0.135,2.730
6003,ID79473,79473,37,673.309,330.412,264.635,0,63,63,7.500,1,-10921639,65052.213,65535,55606,65535,31810532,1423.566,17.880,0.267,19.276
6004,ID79475,79475,1,691.580,8.728,265.621,0,63,63,7.500,1,-10921639,49643.241,63947,25618,65535,24275545,17223.023,10.507,0.320,1.399
6005,ID79476,79476,8,598.107,485.699,265.714,0,63,63,7.500,1,-10921639,52399.059,54414,29590,65535,25623140,9721.807,10.798,0.228,2.003
6006,ID79478,79478,26,700.857,247.881,267.332,0,63,63,7.500,1,-10921639,62793.775,65535,28796,65535,30706156,7057.883,16.450,0.278,3.876
6007,ID79481,79481,41,499.522,644.565,268.226,0,63,63,7.500,1,-10921639,61292.771,65535,30782,65535,29972165,9046.469,11.190,0.168,1.947
6008,ID79483,79483,27,615.377,379.877,271.176,0,63,63,7.500,1,-10921639,60181.135,60769,48059,65535,29428575,3314.565,17.567,0.254,7.348
6009,ID79488,79488,37,717.418,294.165,275.487,0,63,63,7.500,1,-10921639,64547.020,65535,47265,65535,31563493,2536.570,17.176,0.292,11.513
6010,ID79495,79495,35,35.656,116.454,284.038,0,63,63,7.500,1,-10921639,27211.266,27008,25817,30583,13306309,1091.452,6.438,0.008,0.393
6011,ID79494,79494,6,552.049,684.157,281.879,0,63,63,7.500,1,-10921639,61726.481,65535,29590,65535,30184249,9504.753,16.281,0.198,2.146
6012,ID79497,79497,5,659.847,92.942,284.613,0,63,63,7.500,1,-10921639,59930.225,65535,28001,65535,29305880,11050.294,11.123,0.249,2.164
6013,ID79500,79500,6,532.431,658.770,287.003,0,63,63,7.500,1,-10921639,60434.235,65535,29789,65535,29552341,9992.111,11.015,0.182,1.859
6014,ID79503,79503,44,385.619,52.306,288.734,0,63,63,7.500,1,-10921639,59909.102,65535,28001,65535,29295551,11287.744,10.923,0.107,1.024
6015,ID79502,79502,2,738.836,221.065,287.725,0,63,63,7.500,1,-10921639,65172.360,65535,47463,65535,31869284,1938.602,16.393,0.310,15.901
6016,ID79506,79506,44,481.447,31.080,290.539,0,63,63,7.500,1,-10921639,58910.452,65535,27207,65535,28807211,12591.866,10.952,0.144,1.176
6017,ID79508,79508,27,639.353,336.460,290.831,0,63,63,7.500,1,-10921639,62795.869,65535,37335,65535,30707180,5357.707,16.033,0.248,4.653
6018,ID79511,79511,38,492.045,0.000,294.765,0,63,63,7.500,1,-10921639,44507.247,65535,0,65535,21764044,26880.086,10.808,0.256,0.674
6019,ID79517,79517,5,344.831,77.458,297.038,0,63,63,7.500,1,-10921639,64332.509,65535,37931,65535,31458597,4666.738,28.500,0.108,2.681
6020,ID79518,79518,27,724.140,378.389,297.297,0,63,63,7.500,1,-10921639,62008.826,65535,36342,65535,30322316,6703.316,16.346,0.291,4.172
6021,ID79520,79520,18,598.806,181.177,300.744,0,63,63,7.500,1,-10921639,50663.217,54811,26611,65535,24774313,12810.998,10.654,0.194,1.285
6022,ID79525,79525,5,385.413,78.153,303.728,0,63,63,7.500,1,-10921639,62379.519,65535,34753,65535,30503585,8132.580,13.046,0.117,1.607
6023,ID79524,79524,40,34.933,576.462,303.327,0,63,63,7.500,1,-10921639,28937.712,28597,28001,31775,14150541,833.327,10.553,0.009,0.605
6024,ID79526,79526,38,494.801,4.850,304.187,0,63,63,7.500,1,-10921639,61472.787,65535,29391,65535,30060193,9434.821,16.457,0.334,3.265
6025,ID79529,79529,44,457.663,31.602,305.793,0,63,63,7.500,1,-10921639,61142.059,65535,28597,65535,29898467,10647.510,10.958,0.144,1.447
6026,ID79531,79531,44,299.834,54.323,307.111,0,63,63,7.500,1,-10921639,61690.327,65535,32966,65535,30166570,9348.930,10.720,0.079,0.969
6027,ID79533,79533,40,691.099,602.984,307.632,0,63,63,7.500,1,-10921639,64024.290,65535,39917,65535,31307878,4688.747,16.442,0.277,5.929
6028,ID79532,79532,37,682.187,309.903,307.216,0,63,63,7.500,1,-10921639,62072.137,65535,30583,65535,30353275,7636.032,13.557,0.266,3.420
6029,ID79535,79535,18,611.688,173.206,309.398,0,63,63,7.500,1,-10921639,51578.926,56400,26810,65535,25222095,14230.580,10.320,0.203,1.221
6030,ID79534,79534,35,265.277,123.996,308.375,0,63,63,7.500,1,-10921639,33719.020,31973,26214,47066,16488601,6573.780,10.090,0.103,0.962
